id|country|searchterm|job_title|company|job_location|time|applicants|workplace|working_time|job_level|company_size|industry|job_details|job_url|timestamp
36|United Kingdom|Fullstack Developer|Fullstack Developer + Inglés 100% REMOTO|ServiguideBPO|London, England, United Kingdom|2 weeks ago|10 applicants|Remote|Full-time|Entry level|201-500 employees|Business Consulting and Services|"
          Desde ServiguideTech nos encontramos en la búsqueda de 2 fullstack developer con Angular y Java SpringBoot.

Ofrecemos

Contrato indefinido

100% remoto.

Proyecto estable

Desarrollo profesional
    "|https://www.linkedin.com/jobs/view/3150365200|2022-07-25 05:18:01.115033
37|United Kingdom|Fullstack Developer|Javascript Full Stack Developer|Amazing Prospects Ltd|Cambridge, England, United Kingdom|1 week ago| |On-site|Full-time|Entry level|1-10 employees|Staffing and Recruiting|"
          Full Stack Javascript Developer

Electronics powerhouse in Cambridge is expanding again, the order book is full, and with new products in the pipeline, they need a Fullstack Developer.

To be considered, you'll be degree educated and have a couple of years working with JavaScript technologies. Of particular interest would be developing UI's for control of hardware/electronics.

The UI needs to the initiative, functional and robust as they continue to scale and enhance the capabilities of the hardware.

Also working on implementing a new Node.js microservices architecture, the core back-end API, and contributing to technology choices and defining new coding patterns and standards.

This will all be done as part of an amazing supportive team, and you'll learn loads of new stuff as the technology they are engineering is simply amazing.

Full-stack Javascript, node.js. 

Desired: Microservices, Restful, unit testing, electronics, API's, Linux, Python 

You will need to be an excellent team player who can contribute to a highly skilled development team. You will also have excellent attention to detail and are passionate about delivering quality code that has been well tested and documented.

Expect a very competitive starting salary, plus there is a very generous benefits package a well.

There's an excellent potential for professional growth and financial gain: a competitive salary, bonus scheme, 25 days holiday and generous non-contrib pension scheme.

A unique opportunity to get involved in this impressive and well-established company. They are making big waves with technology ... come and join the party!!

To learn more about this opportunity, then apply for the JD and weblink.

We recognise that enthusiasm and the ability to think through problems are as valuable as specific experience. The details above provide a steer, but we are open to receive applications from candidates, even if you do not match all of them.
    "|https://www.linkedin.com/jobs/view/3184512325|2022-07-25 05:18:12.298506
38|United Kingdom|Fullstack Developer|Javascript Fullstack Developer|Accenture UK|London, England, United Kingdom|1 week ago|19 applicants| |Contract|Entry level|5,001-10,000 employees|IT Services and IT Consulting|"
          Location: remote, but maybe some need for occasional visit to London office

Rate: up to £585 per day PAYE inside IR35 (via an Umbrella Co

Term: 3 months

Minimum Experience

Job requirements
 Development experience (Javascript and/or CSS), 5 years NodeJS experience, 3 years React experience, 1 year AWS experience, 1 year
1 year of experience in at least 2 of the following secondary skills required:
 Typescript Leading the team CI/CD (Jenkins, Travis, Azure Devops, Pipelines) Jest
    "|https://www.linkedin.com/jobs/view/3166741269|2022-07-25 05:18:43.085211
39|United Kingdom|Fullstack Developer|Fullstack .NET Developer - Mid-Level OR Senior - Bath - £45k to £65k|IT Recruitment Solutions|Bath, England, United Kingdom|9 hours ago|1 applicant|On-site|£45,000/yr|Contract · Associate|1-10 employees|Staffing and Recruiting|"
          Fullstack .NET Developer required to join a secure but growing local Digital Consultancy.

Are you the right candidate for this opportunity Make sure to read the full description below.

In this Fullstack .NET Developer role we are looking for experienced Developers to work with our client's most important client. Tech-wise, you will be proficient in .NET/C#, JavaScript/Typescript and at least one of the modern JS Frameworks such as Angular/React/Vue. As a more senior member of the team, you will be capable of mentoring some of the junior developers as and when required.

This Fullstack .NET Developer role is with a local company with a vibrant working culture, with the opportunity to work in-office, hybrid or remotely. With a friendly team and regular work social events, you'll be made to feel comfortable as a Fullstack .NET Developer at this client from day one.

There is a starting salary of £45k to £65k plus benefits on top.

To be considered for this Fullstack .NET Developer role send your CV to Dave Goffin now!

Front End Developer, Full Stack Developer, Fullstack Developer, .NET, C#, Laravel, PHP, Angular, React, Vue, Javascript, Typescript, Bath, Bristol
    "|https://www.linkedin.com/jobs/view/3179304529|2022-07-25 05:18:57.253729
40|United Kingdom|Fullstack Developer|Full Stack Engineer|Premier Group Recruitment|Oxford, England, United Kingdom|3 days ago|65 applicants|Remote|£40,000/yr - £50,000/yr|Full-time · Mid-Senior level|51-200 employees|Staffing and Recruiting|"
          New opportunity for a Fullstack Developer - up to £50,000 - Oxford (remote) - Gaming sector!
A close client of mine has just come to me with a brand new role for a Full stack Developer based near Oxford. They are offering up to £50,000, as well as the option to be remote (occasional travel to the office)
This is a REALLY important role for them as someone as they are looking for someone to take a Team Lead role within the next year, so they want someone to who is prepared to grow with the role and help drive the best-in-class enviroment their looking to build with this team.
This is a great opportunity to join a software house in the gaming sector. They have clients all over the world specialise in creating bespoke applications in over 9 different languages. They are looking for a mid-level Full stack Developer to join their development team focusing on internal web-apps or customer facing web-apps.
This is an exciting time to join as we have placed 3 candidates with them in the past few months! They have a bunch of greenfield projects at the moment, so they are looking for someone to come in and have free reign on the projects they want to be involved with.
They are looking for someone with:
3 years minimum experience with JavaScript (ideally vue)3 years minimum experience with LaravelExperience with MYSQLAn understanding on Seo is benefitialA creative mind and a passion for development!
In short, what are they are offering?£40,000 - £50,000Remote working (with an office in Oxford)Quarterly bonusGreat career progression opportunityPrivate medical cover (including dental)Gym membership up to £70 a monthLife cover of up to x4 your annual salaryOpportunity to be cross-trained into .Net
As mentioned before, they are offering up to £50,000 as well the chance to be remote. This is a fantastic opportunity if you are looking for career progression as they have clear plans for big growth in the near future. They have other benefits to such as a quaterly bonus!
They need someone urgently so they are offering a quick two stage interview process, with interviews getting booked in for the next day!
Apply and let's get a chat booked in!
    "|https://www.linkedin.com/jobs/view/3089611174|2022-07-25 05:19:14.352518
41|United Kingdom|Fullstack Developer|Fullstack Developer - Ai Start Up - Remote working|Computer Futures|London, England, United Kingdom|1 month ago|3 applicants|Remote|Full-time|Entry level|501-1,000 employees|IT Services and IT Consulting|"
          Fullstack Developer - Start up - Remote working - Share options - Pioneering AI
Clocking in to Clock out? Fancy a change of environment to a smaller business, where your voice can be heard? How about for a company leading the way in AI and synthetic data creation and curation?
This business is based Sheffield and London, although they operate remotely, you can be expected in the office once a month for breakdown session, whiteboarding problem solving and team building.
You will be responsible primarily for the development of web applications for 3D asset management, and a brand new product role out for dataset curation. You'll be rearchitecting the frontend of the current application, then taking ownership of the product, enhancing the user experience and taking it to the next level.
You will also have the opportunity to work on the backend development and data implementation, this will enable end users to prepare datasets for their neutral network training efficiently. The main languages this business are looking for experience in = React.js or Vue, Node and  Python.
This small business of 30 people, have worked hard to protect their culture over the five year they've been operating, simply put they want team players. No question is a stupid question, people who don't mind helping fellow colleagues will fit in well.
Benefits
Salary - Up to £70,000Share Scheme - Own a part of the businessPrivate medical care25 days holiday + 8 day Bank holidayRemote workingFlexible working hours
If you'd like to learn more about this business, the responsibilities and the team you'll be joining, please apply with your updated CV.
To find out more about Computer Futures please visit www.computerfutures.com 
Computer Futures, a trading division of SThree Partnership LLP is acting as an Employment Agency in relation to this vacancy | Registered office | 1st Floor, 75 King William Street, London, EC4N 7BE, United Kingdom | Partnership Number | OC387148 England and Wales

    "|https://www.linkedin.com/jobs/view/3168850451|2022-07-25 05:19:43.392999
42|United Kingdom|Fullstack Developer|Fullstack Developer|Softcat plc|Marlow, England, United Kingdom|3 weeks ago| |On-site|Full-time|Entry level|1,001-5,000 employees|IT Services and IT Consulting|"
          Would you like to be part of a team on the frontline of internal project delivery?

Do you enjoy working as part of a sizeable cross-functional team who collaborates business-wide?

Join our Business Systems Team

They're responsible for the design, delivery, and management of key business applications, working with vendors, partners, and internal stakeholders.

Success. The Softcat Way.

Softcat is one of the UK's leading technology solutions businesses. Thanks to the success and growth of our services, we offer an increasingly broad range of tech careers. There could be a bright future for you if you're interested in software, networking, analytics, or cyber security.

Do you want to make change happen by joining a team that never stands still?

As a Fullstack Developer, you will join our IT Systems Team, developing across a range of database, middleware and web solutions that underpin critical areas such as Sales, Finance, Operations and Service Management.

Working closely with our Architecture/Design team you will ensure that development work is completed in line with the core principles outlined in our IT Strategy and Release Management Processes.

You'll be responsible for:

'Supporting the Solution Architects by inputting into the solution design processDeveloping a range of solutions across our web application, database, and middleware estateJoining daily stand ups and sprint planning/review sessionsTesting – unit testing and peer reviewEnsuring that all development aligns with High Level Designs/Business Requirements

What We Need From You

A background in Web Services development and consumptionExperience within SOA/API architectureA track record of involvement with C#, MVC including RESTful API development and consumption with JSONProject experience with .NET Core, Entity Framework, web application development, and T-SQLBeneficial experience: Dell Boomi integration development, Azure web application development, Azure SQL Database development and TDD\BDD

Work in a way that works for you

We recognise that everyone is different and that the way in which people want to work and deliver at their best is different for everyone too. In this role, we can offer the following flexible working patterns:

Hybrid working –2-3 days in the office and 2-3 days working from home Working flexible hours - flexing the times you start and finish during the day Flexibility around school pick up and drop offs 

Working with us 

Wherever you work, we want you to experience the freedom and autonomy to realise your potential. You will feel supported by a team that celebrates individuality, encourages different perspectives, and embraces every background.

Join us

To become part of the success story, please apply now

Softcat is an inclusive company where you can enjoy the career you want, without changing the person you are. We're welcoming to all and passionate about promoting greater diversity in the tech sector.
    "|https://www.linkedin.com/jobs/view/3181770240|2022-07-25 05:20:16.470665
43|United Kingdom|Fullstack Developer|Full Stack Developer - Amazing Growing Company|Jenrick Commercial|Cheltenham, England, United Kingdom|3 weeks ago|1 applicant| |Full-time|Entry level|51-200 employees|Staffing and Recruiting|"
          Full Stack Developer - Amazing Growing Company, Up to £65,000 + 10% Bonus + Benefits, Cheltenham Area, ASAP Start

The Company

This start up company has doubled in staff over the last 12 months so its a great time to join. The company are a Finance-as-a-Service platform that enables growth companies to achieve their potential by combining technology, process, and domain expertise to deliver a best-in-class finance function, supporting clients throughout their lifecycle from startup to exit.

About The Role

The Company is developing a SaaS platform to provide powerful, Intelligent, and real-time financial processing capabilities to its base of high-growth software startups. The platform is to complement the wider business highly regarded existing consulting operations, enhancing efficiency, consistency, and delivering new capabilities designed to help monitor business health, and provide clear insights to aid informed and strategically important decision making.

With a clear, compelling and scalable product vision, it has never been a more exciting time to join our clients focused and agile team. The role offers an ambitious and experienced Full Stack Developer the opportunity to work on this exciting project from an early stage, with strong support from internal stakeholders. The successful candidate will collaborate with fellow engineers together with the business team to help bring the company product vision to life.

Experience translating creative software design concepts and ideas into reality is crucial. As part of the development team, you will refine, code, test, deploy and maintain services, with a long roadmap to support continuous improvements and feature development.

Our services are based on our primary mission of delivering a Full Stack Finance function, so experience or familiarity with accounting principles, data processing or general finance principles will be a real advantage to the position.

Duties
Work with the Product Director and Engineering team to transform business requirements into a powerful finance platformWork collaboratively with the Engineering team to aid with design decisionsRefine, prioritise and execute tasks throughout the SCRUM lifecycle, delivering functionality in line with agreed plans and deadlinesEnsure changes are deployed into our AWS ecosystemDevelop new applications using NodeJS and Typescript to run in serverless environmentsEnhance existing applications to work in line with new requirements
Whats in your DNA?
3+ year’s experience developing Front-End & Back-End solutionsDemonstrated ability to perform at a high level in a fast-paced, technical environmentClient focused with an understanding for the need of intuitive and user-focused applicationsExperience designing, building, testing and deploying applicationsExperience with NodeJS, Typescript and ReactExperience in developing REST APIsExperience working with MongoDBAbility to produce readable, well-engineered codeUI/UX design experience is a bonusAWS Serverless experience is a bonus
About You
You love taking ownership in designing and developing features, and love to see customers use what you have builtYou are a team player who is compassionate, friendly and always seeks to empower and learn from othersCuriosity about new technologies / frameworks and passionate about using the right tools for the jobAgility to work and make decisions in an ambitious, fast paced environmentYou are organised, have excellent time management skills and know what key priorities you need to focus onYou are hands on with an attitude that no task is too small
    "|https://www.linkedin.com/jobs/view/3141969961|2022-07-25 05:20:28.484395
44|United Kingdom|Fullstack Developer|SC Cleared Fullstack Developer|Jefferson Frank|England, United Kingdom|2 months ago| | |Contract|Entry level|201-500 employees|Staffing and Recruiting|"
          SC Cleared Senior Full-Stack Developer | Remote | Contract | 6 Months

We at Jefferson Frank are proud to have partnered with a leading household name in the pursuit of looking for a Security Cleared Senior Full-Stack Developer. This is an opportunity to be part of a government department that is embracing digital transformation.

SC Full-Stack Developer Skills
 HTML, CSS, JavaScript, jQuery (4 - Expert) Node.JS 8+ JavaScript experience (4 - Expert) Angular JS framework or React Library (4 - Expert) GraphQL (4 - Expert) Git (4 - Expert) SQL (4 - Expert) Azure DevOps (2 -Good) Experience in integration - Integrating large scale components in a Web Application development environment (4 - Expert) Experience and be comfortable working with Agile processes and principles (4 - Expert)
SC Cleared Full-Stack Developer Responsibilities
 Writing long-standing, high quality & efficient code for high performance integrated software to help solve unique client problems. Contributing to daily stand-ups and scrums. Design activities. Agile development. Integrating large scale components in a Web Application development environment.
MUST HAVE AN ACTIVE SC CLEARANCE!

If you have the required skills and experience and would like to know further information then please do not hesitate to reach out.
    "|https://www.linkedin.com/jobs/view/3052843727|2022-07-25 05:20:41.548537
45|United Kingdom|Fullstack Developer|Frontend dev|Hays|London, England, United Kingdom|1 week ago|6 applicants| |Contract|Entry level|5,001-10,000 employees|Staffing and Recruiting|"
          I have a brand new contract role with one of our tier one clients, they are looking for a Fullstack developer, who is strong with React and Java/Kotlin. Their mission is to make it easy and enjoyable for development teams to go from a business idea to delivery of an innovative production solution. This will be done by improving and upgrading their tools, streamlining our processes, automating and strengthening our controls, and helping development teams adopt modern ways of working.

Key Responsibilitis
Establish and be a key part of an efficient agile delivery team that extends the ROD feature set and takes care to ensure the backlog of requested features is groomed and prioritized for delivery in orderEstablish key relationships with PMO & Change Management and ensure the great work done to date continuesProvide leadership and coaching where required to less experienced members of the team, supporting a continuous improvement team mindset at all times.
Experience
Experienced front to back developer with experience of Java/Kotlin & VueJS/Angular/ReactProven track record of working with a delivery focussed agile teamStrong knowledge of CI/CD pipelines and the underlying technologies used at Citi
If you or anyone you know would be a great fit for this role please get in touch!

#4250139
    "|https://www.linkedin.com/jobs/view/3167685668|2022-07-25 05:20:53.559779
46|United Kingdom|Fullstack Developer|Remote Sitecore Developer|Alfred Recruitment LLP|Newcastle upon Tyne, England, United Kingdom|1 week ago| |Remote|Full-time|Entry level|11-50 employees|Staffing and Recruiting|"
          Sitecore Developer | Fullstack Developer | Software Developer | Software Engineer | Sitecore 

Location: Remote 

Salary: Up to £65,000

The Role

I am working with an established digital software consultancy who are on the look out for an experienced Sitecore Developer. Due to year on year success, they’re expanding their development team and would love to speak to passionate Fullstack Developers… could that be you?

Sitecore Developer Requirements
Knowledge of HTML, CSS and JavaScriptSitecore experienceExperience with C# / ASP.NET MVC / ASP.NET CoreJavaScript Frameworks (Angular, Node, React, Vue) - Desirable
Benefits
Flexible working hoursRemote workingLovely, modern office (if you’d prefer)Excellent career progression and training opportunities25 days holiday + BH
If you’d like to be considered for the Sitecore Developer role, apply today with a copy of your CV!

Sitecore Developer | Fullstack Developer | Software Developer | Software Engineer | Sitecore
    "|https://www.linkedin.com/jobs/view/3169261938|2022-07-25 05:21:12.461892
47|United Kingdom|Fullstack Developer|Full Stack Developer - Java/React - Remote - Salary to £70,000|Jefferson Frank|Manchester, England, United Kingdom|3 weeks ago|5 applicants|Remote|Full-time|Entry level|201-500 employees|Staffing and Recruiting|"
          Fullstack Developer - Java/React - Remote - Salary to £70,000

My client is an industry leading digital pharmaceutical organisation with 20 offices across Europe. Their sole focus is to bring the industry in line with the 21st century digital expectations that every client and customer expects. You will be working with some of the largest health care names in the industry to build applications and platforms focused on delivering a brand new efficient way of working. To give you an insight into what the next few years look like..... they turned over £28Billion Euros last year alone!

As a Software Engineer you will work collaboratively as part of multi-disciplinary team and have a passion for quality-first coding and problem solving. You'll build, maintain, and support high quality digital products and services.

You will carry out a wide range of activities, from actively writing code, building platforms, developing our technical standards through to coaching other engineers and engaging with non-technical people at all levels of seniority.

Responsibilities
 Drive continuous improvement in the performance and resilience of our live services. Ensure that technical standards are being followed, by colleagues and 3rd party suppliers. Build, maintain & support software applications for high-volume, high-performance, high-availability solutions and platforms. Effective delivery of work within iteration cycles; escalation & management of delivery challenges at an iteration/sprint level.
Skill Set
 Experience of tooling and practices for automated build, integration, and deployment. Strong programming skills in a relevant stack, ideally Java/Spring and/or React. Experience developing and consuming RESTful APIs. Experience developing applications to be deployed in the cloud, e.g. AWS or Azure.
How does this opportunity sound to you? Please apply to this Job advert or contact me via email!
    "|https://www.linkedin.com/jobs/view/3144343637|2022-07-25 05:21:24.404968
48|United Kingdom|Fullstack Developer|Full Stack Developer - Java/React - Remote - Salary to £70,000|Jefferson Frank|London, England, United Kingdom|3 weeks ago|4 applicants|Remote|Full-time|Entry level|201-500 employees|Staffing and Recruiting|"
          Fullstack Developer - Java/React - Remote - Salary to £70,000

My client is an industry leading digital pharmaceutical organisation with 20 offices across Europe. Their sole focus is to bring the industry in line with the 21st century digital expectations that every client and customer expects. You will be working with some of the largest health care names in the industry to build applications and platforms focused on delivering a brand new efficient way of working. To give you an insight into what the next few years look like..... they turned over £28Billion Euros last year alone!

As a Software Engineer you will work collaboratively as part of multi-disciplinary team and have a passion for quality-first coding and problem solving. You'll build, maintain, and support high quality digital products and services.

You will carry out a wide range of activities, from actively writing code, building platforms, developing our technical standards through to coaching other engineers and engaging with non-technical people at all levels of seniority.

Responsibilities
 Drive continuous improvement in the performance and resilience of our live services. Ensure that technical standards are being followed, by colleagues and 3rd party suppliers. Build, maintain & support software applications for high-volume, high-performance, high-availability solutions and platforms. Effective delivery of work within iteration cycles; escalation & management of delivery challenges at an iteration/sprint level.
Skill Set
 Experience of tooling and practices for automated build, integration, and deployment. Strong programming skills in a relevant stack, ideally Java/Spring and/or React. Experience developing and consuming RESTful APIs. Experience developing applications to be deployed in the cloud, e.g. AWS or Azure.
How does this opportunity sound to you? Please apply to this Job advert or contact me via email!
    "|https://www.linkedin.com/jobs/view/3144345489|2022-07-25 05:21:48.271798
49|United Kingdom|Fullstack Developer|SC Cleared Fullstack Developer|Jefferson Frank|England, United Kingdom|2 months ago|1 applicant| |Contract|Entry level|201-500 employees|Staffing and Recruiting|"
          SC Cleared Senior Full-Stack Developer | Remote | Contract | 6 Months

We at Jefferson Frank are proud to have partnered with a leading household name in the pursuit of looking for a Security Cleared Senior Full-Stack Developer. This is an opportunity to be part of a government department that is embracing digital transformation.

SC Full-Stack Developer Skills
 HTML, CSS, JavaScript, jQuery (4 - Expert) Node.JS 8+ JavaScript experience (4 - Expert) Angular JS framework or React Library (4 - Expert) GraphQL (4 - Expert) Git (4 - Expert) SQL (4 - Expert) Azure DevOps (2 -Good) Experience in integration - Integrating large scale components in a Web Application development environment (4 - Expert) Experience and be comfortable working with Agile processes and principles (4 - Expert)
SC Cleared Full-Stack Developer Responsibilities
 Writing long-standing, high quality & efficient code for high performance integrated software to help solve unique client problems. Contributing to daily stand-ups and scrums. Design activities. Agile development. Integrating large scale components in a Web Application development environment.
MUST HAVE AN ACTIVE SC CLEARANCE!

If you have the required skills and experience and would like to know further information then please do not hesitate to reach out.
    "|https://www.linkedin.com/jobs/view/3052849050|2022-07-25 05:22:01.286962
50|United Kingdom|Fullstack Developer|Full Stack Engineer (Inside IR35)|Connected Consulting Limited|Cambridge, England, United Kingdom|3 days ago|19 applicants|Remote|£65/hr - £80/hr|Contract · Mid-Senior level|1-10 employees|Staffing and Recruiting|"
          OverviewOur client, a global technology business, is seeking an experienced Fullstack Developer to join their team. You’ll join your team in building and supporting new customer facing applications and web component platforms.
Key ResponsibilitiesDesign, implement and support highly scalable front-end applications and backend systems or web servicesAssemble, distil and translate highly complex visual designs and business needs into clean, usable and understandable solutionsContribute to defining and setting optimal standards and patterns
Essential Skills & ExperienceStrong and validated experience of technologies including: React JS (ideally with Redux and Webpack), Node.JS, HTML 5, CSS3, ES6+ or TypescriptSolid experience of API development, integration, cloud (preferably Azure) and server-side technologiesAn ability to build tested code, which operates within our CI / CD pipeline (Azure DevOps / Git / GitFlow, Jenkins, Selenium, JMeter / Blaze Meter)
Next Steps / Interview ProcessOur client plans to quickly onboard the successful candidate! Subsequently, CVs of relevant applicants will be swiftly reviewed. There will be a two-stage video interview process in place for this role.
Finally …Please note that our client does not currently offer sponsorship to contractors. However, if you can work in the UK without restriction, you fulfil the required experienced outlined in the advert, then we would love to hear from you!
    "|https://www.linkedin.com/jobs/view/3180134771|2022-07-25 05:22:15.333450
51|United Kingdom|Fullstack Developer|Fullstack Developer|Fruition IT|London, England, United Kingdom|1 week ago|25 applicants|Hybrid|£60,000/yr - £80,000/yr|Full-time · Mid-Senior level|11-50 employees|Staffing and Recruiting|"
          Fullstack Developers (Mid to Senior)
The Company:
A Tech Unicorn [Valued over $1 Billion] who's AI, no code platform are revolutionising the e-commerce industry are in need of a fullstack developer who can help contribute to their plans to continue dominating their market. 
They work across multiple backends including Python, Ruby, Node and C# so fullstack developers with experience from any of these backgrounds are encouraged to apply.
This is a unique opportunity to work for a multi-global tech unicorn, receive equity for what you are building and work with modern tech stacks building a no code future.
Salary : £60,000 to £80,000 dependant on experience
Location : Remote working, travel to modern office in London will be required at the end of each month for meetings, so make sure this is commutable.
Requirements :Significant experience as a Fullstack Developer3+ years experience with JavaScriptStrong Frontend experience with React (Vue and Angular will also be considered)Strong Backend development experience with one of the following : Python, Node, Ruby OR C#
Next Steps:To be a part of this once in a life-time opportunity, apply now or email cameron.goraya@gmail.com directly.
We are an equal opportunities employer and welcome applications from all suitably qualified persons regardless of their race, sex, disability, religion/belief, sexual orientation or age.
    "|https://www.linkedin.com/jobs/view/3170783337|2022-07-25 05:22:37.224975
52|United Kingdom|Fullstack Developer|SC Cleared Fullstack Developer|Jefferson Frank|England, United Kingdom|2 months ago| | |Contract|Entry level|201-500 employees|Staffing and Recruiting|"
          SC Cleared Senior Full-Stack Developer | Remote | Contract | 6 Months

We at Jefferson Frank are proud to have partnered with a leading household name in the pursuit of looking for a Security Cleared Senior Full-Stack Developer. This is an opportunity to be part of a government department that is embracing digital transformation.

SC Full-Stack Developer Skills
 HTML, CSS, JavaScript, jQuery (4 - Expert) Node.JS 8+ JavaScript experience (4 - Expert) Angular JS framework or React Library (4 - Expert) GraphQL (4 - Expert) Git (4 - Expert) SQL (4 - Expert) Azure DevOps (2 -Good) Experience in integration - Integrating large scale components in a Web Application development environment (4 - Expert) Experience and be comfortable working with Agile processes and principles (4 - Expert)
SC Cleared Full-Stack Developer Responsibilities
 Writing long-standing, high quality & efficient code for high performance integrated software to help solve unique client problems. Contributing to daily stand-ups and scrums. Design activities. Agile development. Integrating large scale components in a Web Application development environment.
MUST HAVE AN ACTIVE SC CLEARANCE!

If you have the required skills and experience and would like to know further information then please do not hesitate to reach out.
    "|https://www.linkedin.com/jobs/view/3052849053|2022-07-25 05:22:55.079200
53|United Kingdom|Fullstack Developer|Fullstack Developer|Optimove|Dundee, Scotland, United Kingdom|3 months ago|9 applicants| |Full-time|Entry level|201-500 employees|Software Development|"
          Optimove is a global marketing tech company, recognized as a Leader by Forrester and a Challenger by Gartner. We work with some of the world's most exciting brands, such as Papa John's, Staples, and Entain, who love our thought-provoking combination of art and science. With a strong product, a proven business, and the DNA of a vibrant, fast-growing startup, we're on the cusp of our next growth spurt. It's the perfect time to join our team of ~300 thinkers and doers across NYC, LDN, TLV, and other locations, where 2 of every 3 managers were promoted from within. Growing your career with Optimove is basically guaranteed.

Based in Dundee, Scotland, our R&D operation is a dynamic environment, where every developer can impact the flow of technology – from introducing the smallest library to making big infrastructure changes. We welcome open-minded developers who like to share knowledge and help each other to push Optimove forward using the cutting edge of today’s tech. We are looking for talented developers, strong and energetic A-players interested in developing cutting-edge technology to make an impact on our company and on the entire MarTech industry.

Responsibilities:

Design and develop full-stack, end-to-end solutions in a scalable micro-services environmentSee the full picture. Own your code from design to production, including automated testing and deploymentAs a data-driven company, you will work with multiple Database types (e.g. MS SQL, Redis) and data structuresWork both autonomously and collaboratively within the team and with other Optimove teams

Requirements:

B.Sc. in Computer Science or equivalentUnderstanding of Object-Oriented Programming (OOP)2+ years experience developing backend services in one of Node.js, .NET or PHPJavascript or Typescript experience with a modern framework (e.g. React, Angular, Vue)Experience of automated unit-testing and CI/CDKnowledge of SQL database designRight to work in UK

Advantages:

Understanding of micro-services architectureExperience with Cloud Services (e.g. GCP, AWS or Azure)Knowledge of no-SQL database designExperience with event stream processingExperience with containerisation (e.g. Docker) and orchestration (e.g. K8S)
    "|https://www.linkedin.com/jobs/view/3038207735|2022-07-25 05:23:10.263962
54|United Kingdom|Fullstack Developer|SC Cleared Fullstack Developer|Jefferson Frank|England, United Kingdom|2 months ago| | |Contract|Entry level|201-500 employees|Staffing and Recruiting|"
          SC Cleared Senior Full-Stack Developer | Remote | Contract | 6 Months

We at Jefferson Frank are proud to have partnered with a leading household name in the pursuit of looking for a Security Cleared Senior Full-Stack Developer. This is an opportunity to be part of a government department that is embracing digital transformation.

SC Full-Stack Developer Skills
 HTML, CSS, JavaScript, jQuery (4 - Expert) Node.JS 8+ JavaScript experience (4 - Expert) Angular JS framework or React Library (4 - Expert) GraphQL (4 - Expert) Git (4 - Expert) SQL (4 - Expert) Azure DevOps (2 -Good) Experience in integration - Integrating large scale components in a Web Application development environment (4 - Expert) Experience and be comfortable working with Agile processes and principles (4 - Expert)
SC Cleared Full-Stack Developer Responsibilities
 Writing long-standing, high quality & efficient code for high performance integrated software to help solve unique client problems. Contributing to daily stand-ups and scrums. Design activities. Agile development. Integrating large scale components in a Web Application development environment.
MUST HAVE AN ACTIVE SC CLEARANCE!

If you have the required skills and experience and would like to know further information then please do not hesitate to reach out.
    "|https://www.linkedin.com/jobs/view/3052848217|2022-07-25 05:23:45.408830
55|United Kingdom|Fullstack Developer|SC Cleared Fullstack Developer|Jefferson Frank|England, United Kingdom|2 months ago| | |Contract|Entry level|201-500 employees|Staffing and Recruiting|"
          SC Cleared Senior Full-Stack Developer | Remote | Contract | 6 Months

We at Jefferson Frank are proud to have partnered with a leading household name in the pursuit of looking for a Security Cleared Senior Full-Stack Developer. This is an opportunity to be part of a government department that is embracing digital transformation.

SC Full-Stack Developer Skills
 HTML, CSS, JavaScript, jQuery (4 - Expert) Node.JS 8+ JavaScript experience (4 - Expert) Angular JS framework or React Library (4 - Expert) GraphQL (4 - Expert) Git (4 - Expert) SQL (4 - Expert) Azure DevOps (2 -Good) Experience in integration - Integrating large scale components in a Web Application development environment (4 - Expert) Experience and be comfortable working with Agile processes and principles (4 - Expert)
SC Cleared Full-Stack Developer Responsibilities
 Writing long-standing, high quality & efficient code for high performance integrated software to help solve unique client problems. Contributing to daily stand-ups and scrums. Design activities. Agile development. Integrating large scale components in a Web Application development environment.
MUST HAVE AN ACTIVE SC CLEARANCE!

If you have the required skills and experience and would like to know further information then please do not hesitate to reach out.
    "|https://www.linkedin.com/jobs/view/3052844718|2022-07-25 05:24:28.398253
56|United Kingdom|Fullstack Developer|Remote Sitecore Developer|StudioPress|Manchester, England, United Kingdom|1 week ago|1 applicant|Remote|Full-time|Entry level|11-50 employees|Internet Publishing|"
          Sitecore Developer | Fullstack Developer | Software Developer | Software Engineer | Sitecore 

Location: Remote 

Salary: Up to £65,000

The Role

I am working with an established digital software consultancy who are on the look out for an experienced Sitecore Developer. Due to year on year success, theyre expanding their development team and would love to speak to passionate Fullstack Developers could that be you?

Sitecore Developer Requirements

Knowledge of HTML, CSS and JavaScript

Sitecore experience

Experience with C# / ASP.NET MVC / ASP.NET Core

JavaScript Frameworks (Angular, Node, React, Vue) Desirable

Benefits

Flexible working hours

Remote working

Lovely, modern office (if youd prefer)

Excellent career progression and training opportunities

25 days holiday + BH

If youd like to be considered for the Sitecore Developer role, apply today with a copy of your CV!

Sitecore Developer | Fullstack Developer | Software Developer | Software Engineer | Sitecore
    "|https://www.linkedin.com/jobs/view/3167627952|2022-07-25 05:25:00.476575
