id|country|searchterm|job_title|company|job_location|time|applicants|workplace|working_time|job_level|company_size|industry|job_details|job_url|timestamp
162|Poland|Fullstack Developer|.NET Fullstack Developer|Sii Poland|Łódź, Łódzkie, Poland|2 weeks ago| |On-site|Full-time|Entry level|5,001-10,000 employees|IT Services and IT Consulting|"
          Dla jednego z naszych klientów z sektora energetycznego poszukujemy .NET Fullstack Developera do wdrażanego projektu billingowego. Jest to jeden z największych projektów w Europie i jednocześnie strategiczny projekt transformacji cyfrowej.


Twoje zadania

Programowanie front-end/back-end w C#/.NET/.NET Core/AngularProjektowanie architektury poszczególnych komponentów lub całego rozwiązania z uwzględnieniem zapewnienia komunikacji wewnętrznej oraz zewnętrznejUstalanie zakresu biznesowego z Product Ownerem i Analitykiem, planowanie i estymacja zadańProjektowanie i programowanie baz danychStosowanie dobrych praktyk i wzorców programistycznychTworzenie testów jednostkowych i integracyjnychTworzenie dokumentacji technicznej i powykonawczej 


 Twoje umiejętności

Minimum 2 lata doświadczenia w roli .NET Fullstack DeveloperaDoświadczenie w pracy z .NET Framework, .NET Core, AngularZnajomość ORM (EntityFramework, nHibernate) - HTML5, CSS3, SASS, SCSSBardzo dobra znajomość baz danych SQL 


Nr oferty 220706-JMQKN

Dlaczego Sii

 Najlepsze Miejsce Pracy od 2015 

to dzięki opiniom pracowników otrzymujemy ten wyjątkowy tytuł i ciągle wdrażamy nowe pomysły

 Setki fascynujących projektów 

prestiżowe marki z całego świata, długoletnie umowy i status preferowanego partnera u wielu klientów

 Projekt dopasowany do Ciebie 

Chcesz zmienić ścieżkę kariery? Kończy się Twój projekt? Znajdziemy Ci nowy! Mamy do tego aplikację – Job Changer

 Stabilność zatrudnienia 

1 MLD PLN przychodu, brak długów, od 2006 roku na rynku

 500 000 PLN rocznie na Twoje pomysły 

taką kwotą wspieramy pasje i akcje wolontariackie naszych pracowników

 {axdata: internal_number_workers; 7 000} ekspertów 

Tech Communities i eksperci, od których możesz się uczyć

 Stawiamy na Twój rozwój 

warsztaty, webinary, platforma szkoleniowa i blog technologiczny – Ty wybierasz

 Wyjątkowe, komfortowe biura 

idealna przestrzeń do pracy, integracji, wspólnej zabawy i celebrowania sukcesów

 Otwarta i dostępna kadra menadżerska 

szybki proces decyzyjny, wszyscy jesteśmy na „ty”

 Autentyczne wartości 

to nie puste słowa, kierujemy się nimi każdego dnia

 Fantastyczna atmosfera 

tworzona przez wszystkich Sii Power People

 Bogaty pakiet benefitów 

prywatna opieka zdrowotna, kafeteryjna platforma benefitowa, zniżki na samochody i więcej

Zobacz więcej Pokaż mniej
    "|https://www.linkedin.com/jobs/view/3151451533|2022-07-25 12:42:13.148148
163|Poland|Fullstack Developer|Salesforce Developer|Sii Poland|Cracow, Małopolskie, Poland|1 week ago|2 applicants| |Full-time|Mid-Senior level|5,001-10,000 employees|IT Services and IT Consulting|"
          Masz co najmniej 2-letnie doświadczenie w programowaniu w Salesforce? Chcesz pracować w dynamicznym środowisku, rozwijać swoje kompetencje w wielu projektach, również tych realizowanych od samego początku, zdobywać kolejne certyfikaty i wspinać się po szczeblach kariery? Daj się poznać! Dołącz do nas jako back-end, front-end, bądź fullstack developer – Ty wybierasz!


Twoje zadania

Rozwój platformy Salesforce poprzez tworzenie customowych rozwiązańProponowanie i implementacja najlepszych rozwiązań technicznychWspółpraca z zespołem projektowym – programiści, testerzy, analitycy, konsultanci


 Twoje umiejętności

Doświadczenie w tworzeniu customowych rozwiązań na platformie SalesforceZnajomość technologii: APEX, JavaScript, LWC, Aura, HTML, CSS, SOQLZnajomość produktów Salesforce, m.in.: Sales and Service, Marketing Cloud, Communities, CPQZnajomość dobrych praktyk: unit testing, TDD, Clean Code, CI/CD, Git, Code ReviewDoświadczenie w projektach integracyjnychZnajomość języka angielskiego umożliwiająca pracę w międzynarodowym środowisku


Nr oferty 220627-EORVK

Dlaczego Sii

 Najlepsze Miejsce Pracy od 2015 

to dzięki opiniom pracowników otrzymujemy ten wyjątkowy tytuł i ciągle wdrażamy nowe pomysły

 Setki fascynujących projektów 

prestiżowe marki z całego świata, długoletnie umowy i status preferowanego partnera u wielu klientów

 Projekt dopasowany do Ciebie 

Chcesz zmienić ścieżkę kariery? Kończy się Twój projekt? Znajdziemy Ci nowy! Mamy do tego aplikację – Job Changer

 Stabilność zatrudnienia 

1 MLD PLN przychodu, brak długów, od 2006 roku na rynku

 500 000 PLN rocznie na Twoje pomysły 

taką kwotą wspieramy pasje i akcje wolontariackie naszych pracowników

 {axdata: internal_number_workers; 7 000} ekspertów 

Tech Communities i eksperci, od których możesz się uczyć

 Stawiamy na Twój rozwój 

warsztaty, webinary, platforma szkoleniowa i blog technologiczny – Ty wybierasz

 Wyjątkowe, komfortowe biura 

idealna przestrzeń do pracy, integracji, wspólnej zabawy i celebrowania sukcesów

 Otwarta i dostępna kadra menadżerska 

szybki proces decyzyjny, wszyscy jesteśmy na „ty”

 Autentyczne wartości 

to nie puste słowa, kierujemy się nimi każdego dnia

 Fantastyczna atmosfera 

tworzona przez wszystkich Sii Power People

 Bogaty pakiet benefitów 

prywatna opieka zdrowotna, kafeteryjna platforma benefitowa, zniżki na samochody i więcej

Zobacz więcej Pokaż mniej
    "|https://www.linkedin.com/jobs/view/3138129059|2022-07-25 12:42:31.268888
164|Poland|Fullstack Developer|Mid/Senior Python Fullstack Developer (e-commerce industry)|YourCode - Award Winning IT & Digital Recruitment|Warsaw, Mazowieckie, Poland|1 month ago| |On-site|Contract|Mid-Senior level|11-50 employees|Staffing and Recruiting|"
          Ready for new challenges?!

Python Fullstack Developer

4 500 - 6 000 EUR net + VAT/B2B 

Fully remote (from anywhere in Europe) 

We are currently looking for a Mid/Senior Fullstack Python Developer. By joining an international team, you will have access to the latest technologies and influence modern e-commerce solutions.

Fully remote working.

As a Python Fullstack Developer you will be responsible for:
Developing and extending hosted checkout solution with order and payment processingIntegrating client's solution with store backends (Shopify, BigCommerce, Magento)
getting data in and out using platform provided APIs and extensions
Synchronizing data with other internal systems enabling cross-team solutionsProviding tools for new merchant onboarding process and self-serviceOpportunity to work with different technologies providing value for merchants and
international buyers and supporting internal processes, cross-domain and cross-stack
Collaborate and influence stakeholders and other teams enabling business growthJoin small experienced team responsible for wide range of projects and micro servicesWorking with AWS services (Lambda, API Gateway, AppSync, CloudFront and others)
as supported by a dedicated DevOps team and GitLab CI/CD pipelines

We Would Like You To Have
3+ years of recent production quality Python product development experience1+ years production level experience with reactive-style frontend development (React,
Backbone.js or similar) targeting evergreen browsers
Practical experience with consuming and designing REST APIs (Swagger/OpenAPI)Ability to work in a small self-motivated teamGood written and spoken English, comfortable with working in an international
environment

What can we offer?

In addition to a position in a fantastic, motivated team of professionals, we will support your independence. We will take care of your professional development and if you are interested, we will give you the opportunity to learn new technologies in our other projects.

Feel free to contact us to discuss your motivations and needs.

julia.kramarz@yourcode.co
    "|https://www.linkedin.com/jobs/view/3158481780|2022-07-25 12:42:43.593866
165|Poland|Fullstack Developer|Mid/Senior Python Fullstack Developer (e-commerce industry)|YourCode - Award Winning IT & Digital Recruitment|Lubin, Dolnośląskie, Poland|2 weeks ago| |On-site|Contract|Mid-Senior level|11-50 employees|Staffing and Recruiting|"
          Ready for new challenges?!

Python Fullstack Developer

4 500 - 6 000 EUR net + VAT/B2B 

Fully remote (from anywhere in Europe) 

We are currently looking for a Mid/Senior Fullstack Python Developer. By joining an international team, you will have access to the latest technologies and influence modern e-commerce solutions.

Fully remote working.

As a Python Fullstack Developer you will be responsible for:
Developing and extending hosted checkout solution with order and payment processingIntegrating client's solution with store backends (Shopify, BigCommerce, Magento)
getting data in and out using platform provided APIs and extensions
Synchronizing data with other internal systems enabling cross-team solutionsProviding tools for new merchant onboarding process and self-serviceOpportunity to work with different technologies providing value for merchants and
international buyers and supporting internal processes, cross-domain and cross-stack
Collaborate and influence stakeholders and other teams enabling business growthJoin small experienced team responsible for wide range of projects and micro servicesWorking with AWS services (Lambda, API Gateway, AppSync, CloudFront and others)
as supported by a dedicated DevOps team and GitLab CI/CD pipelines

We Would Like You To Have
3+ years of recent production quality Python product development experience1+ years production level experience with reactive-style frontend development (React,
Backbone.js or similar) targeting evergreen browsers
Practical experience with consuming and designing REST APIs (Swagger/OpenAPI)Ability to work in a small self-motivated teamGood written and spoken English, comfortable with working in an international
environment

What can we offer?

In addition to a position in a fantastic, motivated team of professionals, we will support your independence. We will take care of your professional development and if you are interested, we will give you the opportunity to learn new technologies in our other projects.

Feel free to contact us to discuss your motivations and needs.

julia.kramarz@yourcode.co
    "|https://www.linkedin.com/jobs/view/3158483574|2022-07-25 12:42:50.040551
166|Poland|Fullstack Developer|.NET Fullstack Developer - insurance sector|Sii Poland|Lublin, Lubelskie, Poland|6 days ago| |On-site|Full-time|Mid-Senior level|5,001-10,000 employees|IT Services and IT Consulting|"
          Would you like to be part of great development team working to improve automation of cloud solutions for one of the Europe's leading insurance companies? Join us! We are looking for experienced .NET Developers who will work for one of our strategic Danish clients – Scalepoint.

We work in distributed teams of 70+ people in Poland. The other part of the team is located in Copenhagen. Scrum is our dailiness (code reviews, daily meetings, groomings, demo meetings, retrospectives etc.). We write unit and integration tests. We have implemented CI. We use Gitflow and Atlassian stack.

Working with us will give you the opportunity to be part of a mature Agile team. A chance to work in a distributed team with ability to travel. ""Free seating in the world"" – work from any place you like, be it your house or somewhere on the seaside/mountains/woods – as long as you have good internet connection.


Your role

Work as part of an Agile team: volunteer for tasks, manage own priorities and collaborate with team members to achieve shared goalsClarify business needs, estimate and develop technical solutions to solve themFollow engineering practices including code review, writing unit-level and integration-level testsSupport existing applications by doing refactoring tasks on existing code, develop feature enhancements and fix bugsSupport automated regression test suite if needed (Selenium WebDriver)


 Your skills

Min. 3 years of experience in programming in .NET technologies (versions: NET 5, .NET Framework, .NET Core)Experience in developing web applications (ASP.NET MVC, .NET Core)At least 1 year of experience in front-end development and knowledge of one of the frameworks: Angular, React, Ext JSVery good knowledge of databases (MS SQL)Experience with NHibernate/EntityFramework, MSMQ/RabbitMQKnowledge and experience in working with CI/CD processesAbility to communicate in English


Optional

Knowledge of non-relational databasesExperience with TDDExperience with NUnit, MSUnit


Job no. 220627-YX3AY

Why Sii

 Great Place to Work since 2015 

it’s thanks to feedback from our workers that we get this special title and constantly implement new ideas

 Hundreds of fascinating projects 

prestigious brands from around the world, long-term contracts and preferred partner status for many clients

 Project suited to you 

Do you want to change your career path? Is your project coming to an end? We’ll find you a new one! We have an app for this – Job Changer

 Employment stability 

revenue of EUR 225 M, no debts, since 2006 on the market

 PLN 500 000 per year for your ideas 

with this amount, we support the passions and voluntary actions of our workers

 {axdata: internal_number_workers; 7 000} experts 

Tech Communities and the best industry experts to learn from

 Investment in your development 

workshops, webinars, training platform, and technology blog – you choose

 Great, comfortable offices 

perfect place to work, integrate, have fun together, and celebrate successes

 Open-minded and available management team 

quick decision-making, we’re all on a first-name basis

 True values 

these are not empty words – we’re guided by them every day

 Fantastic atmosphere 

created by all Sii Power People

Attractive Benefits Package

private healthcare, benefits cafeteria platform, car discounts and more

Show more Show less
    "|https://www.linkedin.com/jobs/view/3138195268|2022-07-25 12:43:23.222423
167|Poland|Fullstack Developer|Mid/Senior Python Fullstack Developer (e-commerce industry)|YourCode - Award Winning IT & Digital Recruitment|Koluszki, Łódzkie, Poland|1 month ago| |On-site|Contract|Mid-Senior level|11-50 employees|Staffing and Recruiting|"
          Ready for new challenges?!

Python Fullstack Developer

4 500 - 6 000 EUR net + VAT/B2B 

Fully remote (from anywhere in Europe) 

We are currently looking for a Mid/Senior Fullstack Python Developer. By joining an international team, you will have access to the latest technologies and influence modern e-commerce solutions.

Fully remote working.

As a Python Fullstack Developer you will be responsible for:
Developing and extending hosted checkout solution with order and payment processingIntegrating client's solution with store backends (Shopify, BigCommerce, Magento)
getting data in and out using platform provided APIs and extensions
Synchronizing data with other internal systems enabling cross-team solutionsProviding tools for new merchant onboarding process and self-serviceOpportunity to work with different technologies providing value for merchants and
international buyers and supporting internal processes, cross-domain and cross-stack
Collaborate and influence stakeholders and other teams enabling business growthJoin small experienced team responsible for wide range of projects and micro servicesWorking with AWS services (Lambda, API Gateway, AppSync, CloudFront and others)
as supported by a dedicated DevOps team and GitLab CI/CD pipelines

We Would Like You To Have
3+ years of recent production quality Python product development experience1+ years production level experience with reactive-style frontend development (React,
Backbone.js or similar) targeting evergreen browsers
Practical experience with consuming and designing REST APIs (Swagger/OpenAPI)Ability to work in a small self-motivated teamGood written and spoken English, comfortable with working in an international
environment

What can we offer?

In addition to a position in a fantastic, motivated team of professionals, we will support your independence. We will take care of your professional development and if you are interested, we will give you the opportunity to learn new technologies in our other projects.

Feel free to contact us to discuss your motivations and needs.

julia.kramarz@yourcode.co
    "|https://www.linkedin.com/jobs/view/3158485291|2022-07-25 12:43:44.717249
168|Poland|Fullstack Developer|Salesforce Developer|Sii Poland|Gdańsk, Pomorskie, Poland|1 week ago| | |Full-time|Mid-Senior level|5,001-10,000 employees|IT Services and IT Consulting|"
          Masz co najmniej 2-letnie doświadczenie w programowaniu w Salesforce? Chcesz pracować w dynamicznym środowisku, rozwijać swoje kompetencje w wielu projektach, również tych realizowanych od samego początku, zdobywać kolejne certyfikaty i wspinać się po szczeblach kariery? Daj się poznać! Dołącz do nas jako back-end, front-end, bądź fullstack developer – Ty wybierasz!


Twoje zadania

Rozwój platformy Salesforce poprzez tworzenie customowych rozwiązańProponowanie i implementacja najlepszych rozwiązań technicznychWspółpraca z zespołem projektowym – programiści, testerzy, analitycy, konsultanci


 Twoje umiejętności

Doświadczenie w tworzeniu customowych rozwiązań na platformie SalesforceZnajomość technologii: APEX, JavaScript, LWC, Aura, HTML, CSS, SOQLZnajomość produktów Salesforce, m.in.: Sales and Service, Marketing Cloud, Communities, CPQZnajomość dobrych praktyk: unit testing, TDD, Clean Code, CI/CD, Git, Code ReviewDoświadczenie w projektach integracyjnychZnajomość języka angielskiego umożliwiająca pracę w międzynarodowym środowisku


Nr oferty 220627-EORVK

Dlaczego Sii

 Najlepsze Miejsce Pracy od 2015 

to dzięki opiniom pracowników otrzymujemy ten wyjątkowy tytuł i ciągle wdrażamy nowe pomysły

 Setki fascynujących projektów 

prestiżowe marki z całego świata, długoletnie umowy i status preferowanego partnera u wielu klientów

 Projekt dopasowany do Ciebie 

Chcesz zmienić ścieżkę kariery? Kończy się Twój projekt? Znajdziemy Ci nowy! Mamy do tego aplikację – Job Changer

 Stabilność zatrudnienia 

1 MLD PLN przychodu, brak długów, od 2006 roku na rynku

 500 000 PLN rocznie na Twoje pomysły 

taką kwotą wspieramy pasje i akcje wolontariackie naszych pracowników

 {axdata: internal_number_workers; 7 000} ekspertów 

Tech Communities i eksperci, od których możesz się uczyć

 Stawiamy na Twój rozwój 

warsztaty, webinary, platforma szkoleniowa i blog technologiczny – Ty wybierasz

 Wyjątkowe, komfortowe biura 

idealna przestrzeń do pracy, integracji, wspólnej zabawy i celebrowania sukcesów

 Otwarta i dostępna kadra menadżerska 

szybki proces decyzyjny, wszyscy jesteśmy na „ty”

 Autentyczne wartości 

to nie puste słowa, kierujemy się nimi każdego dnia

 Fantastyczna atmosfera 

tworzona przez wszystkich Sii Power People

 Bogaty pakiet benefitów 

prywatna opieka zdrowotna, kafeteryjna platforma benefitowa, zniżki na samochody i więcej

Zobacz więcej Pokaż mniej
    "|https://www.linkedin.com/jobs/view/3138129058|2022-07-25 12:43:58.472749
169|Poland|Fullstack Developer|Junior Fullstack Developer (Django + Angular)|InsERT|Wrocław, Dolnośląskie, Poland|2 months ago| |On-site|Full-time|Entry level|201-500 employees|Software Development|"
          Obecnie rozwijamy zespoły, które współpracując ze sobą tworzą kilka niezależnych projektów, takich jak:
zarezerwuj.pl - system rezerwacji dla każdej branżyinnowacyjną aplikację webową kierowaną do branży medycznejprojekty badawczo-rozwojowe - przetwarzające Big Data i wykorzystujące algorytmy sztucznej inteligencjiinne ciekawe aplikacje webowe.
To, przy którym projekcie będziesz pracować, zależy od Twoich preferencji i predyspozycji. Zespoły często współpracują, występuje również przepływ programistów pomiędzy projektami, więc jeśli będziesz chcieć spróbować swoich sił w różnych projektach - masz taką możliwość.

Jeśli - tak jak my - pasjonujesz się tworzeniem oprogramowania i chciałbyś rozwijać się w najnowszych technologiach,

Dołącz Do Nas Jako

Junior Fullstack Developer (Django + Angular)

6000-9000zł brutto - umowa o pracę

7000-10000zł +VAT - B2B

Stack Technologiczny

/backend: Python, Django 3, Django REST framework, PostgreSQL, Celery

/frontend: Angular 11, Material Design, Cypress

/devops: Microsoft Azure, Docker

Działamy w małych i zgranych zespołach projektowych, w których każdy pracownik ma swoje samodzielne i odpowiedzialne zadania.

Zakres Obowiązków
tworzenie nowych funkcjonalności, utrzymanie i rozwój aplikacji,udział w procesie opracowywania funkcjonalności, wykonywanie code review,implementacja scenariuszy testowych. Fajnie, jeśli posiadasz: 
min. rok doświadczenia w tworzeniu aplikacji internetowych (niekoniecznie komercyjne),dobrą znajomość technologii back-end (Python, Django, Django REST framework),znajomość technologii front-end (TypeScript, Angular, HTML, CSS),różnorodne projekty na koncie (komercyjne lub niekomercyjne),umiejętność samodzielnego rozwiązywania problemów związanych z programowaniem. Dodatkowo docenimy: 
znajomość Microsoft Azure, doświadczenie w zakresie testów aplikacji webowych, doświadczenie w pracy w zwinnych zespołach, umiejętności z zakresu obszaru zarządzania projektami.  Z naszej strony możesz liczyć na: 
ciekawy, rozwojowy projekt,współpracę opartą na zwinnych metodykach w małym i zgranym zespole, ciągły rozwój wraz z możliwością udziału w szkoleniach i konferencjach, luźną atmosferę i brak oficjalnego dresscode, elastyczne godziny pracy, pracę w biurze, w komfortowych warunkach w pokojach projektowych,możliwość częściowej pracy zdalnej, imprezy i integracje firmowe, inicjatywy i zajęcia sportowe,dostęp do prywatnej opieki zdrowotnej, darmowy parking i udogodnienia dla rowerzystów, kartę sportową. Podoba Ci się ta oferta? Podejmij wyzwanie i buduj z nami nowoczesną platformę webową!
    "|https://www.linkedin.com/jobs/view/3134604491|2022-07-25 12:44:19.853910
170|Poland|Fullstack Developer|Mid/Senior Python Developer (Fullstack)|YourCode - Award Winning IT & Digital Recruitment|Rybnik, Śląskie, Poland|2 weeks ago| |On-site|Contract|Mid-Senior level|11-50 employees|Staffing and Recruiting|"
          Mid/Senior Python Developer (Fullstack)

4 500 - 6 000 EUR net + VAT/B2B 

Fully remote (from anywhere in Europe) 

We are currently looking for a Mid/Senior Python Developer (Fullstack). By joining an international team, you will have access to the latest technologies and influence modern e-commerce solutions.

Fully remote working.

As a Python Fullstack Developer you will be responsible for:
Developing and extending hosted checkout solution with order and payment processingIntegrating client's solution with store backends (Shopify, BigCommerce, Magento)
getting data in and out using platform provided APIs and extensions
Synchronizing data with other internal systems enabling cross-team solutionsProviding tools for new merchant onboarding process and self-serviceOpportunity to work with different technologies providing value for merchants and
international buyers and supporting internal processes, cross-domain and cross-stack
Collaborate and influence stakeholders and other teams enabling business growthJoin small experienced team responsible for wide range of projects and micro servicesWorking with AWS services (Lambda, API Gateway, AppSync, CloudFront and others)
as supported by a dedicated DevOps team and GitLab CI/CD pipelines

We Would Like You To Have
3+ years of recent production quality Python product development experience1+ years production level experience with reactive-style frontend development (React,
Backbone.js or similar) targeting evergreen browsers
Practical experience with consuming and designing REST APIs (Swagger/OpenAPI)Ability to work in a small self-motivated teamGood written and spoken English, comfortable with working in an international
environment

What can we offer?

In addition to a position in a fantastic, motivated team of professionals, we will support your independence. We will take care of your professional development and if you are interested, we will give you the opportunity to learn new technologies in our other projects.

Feel free to contact us to discuss your motivations and needs.

julia.kramarz@yourcode.co
    "|https://www.linkedin.com/jobs/view/3158484427|2022-07-25 12:44:30.037215
171|Poland|Fullstack Developer|Salesforce Developer|Sii Poland|Szczecin, Zachodniopomorskie, Poland|1 week ago|1 applicant| |Full-time|Mid-Senior level|5,001-10,000 employees|IT Services and IT Consulting|"
          Masz co najmniej 2-letnie doświadczenie w programowaniu w Salesforce? Chcesz pracować w dynamicznym środowisku, rozwijać swoje kompetencje w wielu projektach, również tych realizowanych od samego początku, zdobywać kolejne certyfikaty i wspinać się po szczeblach kariery? Daj się poznać! Dołącz do nas jako back-end, front-end, bądź fullstack developer – Ty wybierasz!


Twoje zadania

Rozwój platformy Salesforce poprzez tworzenie customowych rozwiązańProponowanie i implementacja najlepszych rozwiązań technicznychWspółpraca z zespołem projektowym – programiści, testerzy, analitycy, konsultanci


 Twoje umiejętności

Doświadczenie w tworzeniu customowych rozwiązań na platformie SalesforceZnajomość technologii: APEX, JavaScript, LWC, Aura, HTML, CSS, SOQLZnajomość produktów Salesforce, m.in.: Sales and Service, Marketing Cloud, Communities, CPQZnajomość dobrych praktyk: unit testing, TDD, Clean Code, CI/CD, Git, Code ReviewDoświadczenie w projektach integracyjnychZnajomość języka angielskiego umożliwiająca pracę w międzynarodowym środowisku


Nr oferty 220627-EORVK

Dlaczego Sii

 Najlepsze Miejsce Pracy od 2015 

to dzięki opiniom pracowników otrzymujemy ten wyjątkowy tytuł i ciągle wdrażamy nowe pomysły

 Setki fascynujących projektów 

prestiżowe marki z całego świata, długoletnie umowy i status preferowanego partnera u wielu klientów

 Projekt dopasowany do Ciebie 

Chcesz zmienić ścieżkę kariery? Kończy się Twój projekt? Znajdziemy Ci nowy! Mamy do tego aplikację – Job Changer

 Stabilność zatrudnienia 

1 MLD PLN przychodu, brak długów, od 2006 roku na rynku

 500 000 PLN rocznie na Twoje pomysły 

taką kwotą wspieramy pasje i akcje wolontariackie naszych pracowników

 {axdata: internal_number_workers; 7 000} ekspertów 

Tech Communities i eksperci, od których możesz się uczyć

 Stawiamy na Twój rozwój 

warsztaty, webinary, platforma szkoleniowa i blog technologiczny – Ty wybierasz

 Wyjątkowe, komfortowe biura 

idealna przestrzeń do pracy, integracji, wspólnej zabawy i celebrowania sukcesów

 Otwarta i dostępna kadra menadżerska 

szybki proces decyzyjny, wszyscy jesteśmy na „ty”

 Autentyczne wartości 

to nie puste słowa, kierujemy się nimi każdego dnia

 Fantastyczna atmosfera 

tworzona przez wszystkich Sii Power People

 Bogaty pakiet benefitów 

prywatna opieka zdrowotna, kafeteryjna platforma benefitowa, zniżki na samochody i więcej

Zobacz więcej Pokaż mniej
    "|https://www.linkedin.com/jobs/view/3138123856|2022-07-25 12:44:40.944845
172|Poland|Fullstack Developer|Mid/Senior Python Fullstack Developer (e-commerce industry)|YourCode - Award Winning IT & Digital Recruitment|Wrocław, Dolnośląskie, Poland|1 month ago| |On-site|Contract|Mid-Senior level|11-50 employees|Staffing and Recruiting|"
          Ready for new challenges?!

Python Fullstack Developer

4 500 - 6 000 EUR net + VAT/B2B 

Fully remote (from anywhere in Europe) 

We are currently looking for a Mid/Senior Fullstack Python Developer. By joining an international team, you will have access to the latest technologies and influence modern e-commerce solutions.

Fully remote working.

As a Python Fullstack Developer you will be responsible for:
Developing and extending hosted checkout solution with order and payment processingIntegrating client's solution with store backends (Shopify, BigCommerce, Magento)
getting data in and out using platform provided APIs and extensions
Synchronizing data with other internal systems enabling cross-team solutionsProviding tools for new merchant onboarding process and self-serviceOpportunity to work with different technologies providing value for merchants and
international buyers and supporting internal processes, cross-domain and cross-stack
Collaborate and influence stakeholders and other teams enabling business growthJoin small experienced team responsible for wide range of projects and micro servicesWorking with AWS services (Lambda, API Gateway, AppSync, CloudFront and others)
as supported by a dedicated DevOps team and GitLab CI/CD pipelines

We Would Like You To Have
3+ years of recent production quality Python product development experience1+ years production level experience with reactive-style frontend development (React,
Backbone.js or similar) targeting evergreen browsers
Practical experience with consuming and designing REST APIs (Swagger/OpenAPI)Ability to work in a small self-motivated teamGood written and spoken English, comfortable with working in an international
environment

What can we offer?

In addition to a position in a fantastic, motivated team of professionals, we will support your independence. We will take care of your professional development and if you are interested, we will give you the opportunity to learn new technologies in our other projects.

Feel free to contact us to discuss your motivations and needs.

julia.kramarz@yourcode.co
    "|https://www.linkedin.com/jobs/view/3158479946|2022-07-25 12:44:54.115813
173|Poland|Fullstack Developer|Mid/Senior Python Fullstack Developer (e-commerce industry)|YourCode - Award Winning IT & Digital Recruitment|Olsztyn, Warmińsko-mazurskie, Poland|2 weeks ago| |On-site|Contract|Mid-Senior level|11-50 employees|Staffing and Recruiting|"
          Ready for new challenges?!

Python Fullstack Developer

4 500 - 6 000 EUR net + VAT/B2B 

Fully remote (from anywhere in Europe) 

We are currently looking for a Mid/Senior Fullstack Python Developer. By joining an international team, you will have access to the latest technologies and influence modern e-commerce solutions.

Fully remote working.

As a Python Fullstack Developer you will be responsible for:
Developing and extending hosted checkout solution with order and payment processingIntegrating client's solution with store backends (Shopify, BigCommerce, Magento)
getting data in and out using platform provided APIs and extensions
Synchronizing data with other internal systems enabling cross-team solutionsProviding tools for new merchant onboarding process and self-serviceOpportunity to work with different technologies providing value for merchants and
international buyers and supporting internal processes, cross-domain and cross-stack
Collaborate and influence stakeholders and other teams enabling business growthJoin small experienced team responsible for wide range of projects and micro servicesWorking with AWS services (Lambda, API Gateway, AppSync, CloudFront and others)
as supported by a dedicated DevOps team and GitLab CI/CD pipelines

We Would Like You To Have
3+ years of recent production quality Python product development experience1+ years production level experience with reactive-style frontend development (React,
Backbone.js or similar) targeting evergreen browsers
Practical experience with consuming and designing REST APIs (Swagger/OpenAPI)Ability to work in a small self-motivated teamGood written and spoken English, comfortable with working in an international
environment

What can we offer?

In addition to a position in a fantastic, motivated team of professionals, we will support your independence. We will take care of your professional development and if you are interested, we will give you the opportunity to learn new technologies in our other projects.

Feel free to contact us to discuss your motivations and needs.

julia.kramarz@yourcode.co
    "|https://www.linkedin.com/jobs/view/3158481792|2022-07-25 12:45:13.441813
174|Poland|Fullstack Developer|Mid/Senior Python Fullstack Developer (e-commerce industry)|YourCode - Award Winning IT & Digital Recruitment|Szczecin, Zachodniopomorskie, Poland|1 month ago| |On-site|Contract|Mid-Senior level|11-50 employees|Staffing and Recruiting|"
          Ready for new challenges?!

Python Fullstack Developer

4 500 - 6 000 EUR net + VAT/B2B 

Fully remote (from anywhere in Europe) 

We are currently looking for a Mid/Senior Fullstack Python Developer. By joining an international team, you will have access to the latest technologies and influence modern e-commerce solutions.

Fully remote working.

As a Python Fullstack Developer you will be responsible for:
Developing and extending hosted checkout solution with order and payment processingIntegrating client's solution with store backends (Shopify, BigCommerce, Magento)
getting data in and out using platform provided APIs and extensions
Synchronizing data with other internal systems enabling cross-team solutionsProviding tools for new merchant onboarding process and self-serviceOpportunity to work with different technologies providing value for merchants and
international buyers and supporting internal processes, cross-domain and cross-stack
Collaborate and influence stakeholders and other teams enabling business growthJoin small experienced team responsible for wide range of projects and micro servicesWorking with AWS services (Lambda, API Gateway, AppSync, CloudFront and others)
as supported by a dedicated DevOps team and GitLab CI/CD pipelines

We Would Like You To Have
3+ years of recent production quality Python product development experience1+ years production level experience with reactive-style frontend development (React,
Backbone.js or similar) targeting evergreen browsers
Practical experience with consuming and designing REST APIs (Swagger/OpenAPI)Ability to work in a small self-motivated teamGood written and spoken English, comfortable with working in an international
environment

What can we offer?

In addition to a position in a fantastic, motivated team of professionals, we will support your independence. We will take care of your professional development and if you are interested, we will give you the opportunity to learn new technologies in our other projects.

Feel free to contact us to discuss your motivations and needs.

julia.kramarz@yourcode.co
    "|https://www.linkedin.com/jobs/view/3158486125|2022-07-25 12:45:30.511534
