id|country|searchterm|job_title|company|job_location|time|applicants|workplace|working_time|job_level|company_size|industry|job_details|job_url|timestamp
21|Portugal|Fullstack Developer|Fullstack Developer|Volkswagen Digital Solutions|Lisbon, Portugal|5 days ago|159 applicants|Hybrid|Full-time|Associate|201-500 employees|IT Services and IT Consulting|"
          Founded in 2019, Volkswagen Digital Solutions (VWDS) plays a major role in the Volkswagen Group strategy of going digital, by developing software mainly for the digital ecosystems and internal corporate processes. 
Split across 3 tech units: CODE (Core Operations + Development), MAN Digital Hub and SDC (Software Development Center), VWDS plays a key part of the digitalization strategy that is happening in the Group.

Our Mindset | Open for new ways, transparent in what we do and responsive to requests!Our Target | creating value, being customer focused and delivering continuously! 
Let's work and have fun together! 
Based at our tech hub in Lisbon, we are looking for Fullstack Developers to join the team to help us continue our exciting digital journey.
About the role:
You will be a crucial part of the innovative VWDS team, helping develop software. This opportunity is ideal for FullStack Developers to take ownership of all development needs within exciting projects.
The FullStack Developer will have full coverage of the project Lifecyle and will work collaboratively with all team members. VWDS are looking for experts that embrace all technology in both Front End and Back End. If you’re a passionate Developer looking to make a real impact, this could be the perfect opportunity for you!
What you will be doing;
Help on all areas of software developmentBuild new APIs from the ground upBuild front-end of applications through appealing visual designActively contribute to tech and architecture decisionsProvide maintenance and optimize the existing code base 
What you will bring;


Bachelor's degree in related field or comparable job expertise;Relevant experience in the conception and implementation software solutions in an international context;Good English skills, both written and spoken;Experience with frontend technologies such as React, Angular;Experience with CSS3, HTML5, responsive interfaces and solving browser compatibility problems;Experience with server-side Java frameworks;You are willing to work in a multicultural, interdisciplinary balanced product team.
Nice to have 
Experience with other programming languages such as Kotlin, Scala, Node.js or Python;Experience with message brokers such as Kafka, ActiveMQ, SQS or similar

Benefits & Perks
Most important for us, this is a true opportunity to join an amazing atmosphere on our local company culture build up, with the support of a solid international group, and to be part of an Agile environment where you can learn, share, and interact in an environment where your ideas are valued and you have a voice.
· Flexible working hours· Remote friendly model adapted to each team’s needs and preferences· Continuous learning with access to Udemy· Wellbeing program extendable to your household· Health insurance extendable to your household· Life insurance· Opportunity to join the company’s pension fund· Home Office Setup to build your dream home office· Home allowance, to receive in your payslip or use in our flexible benefits platform (e.g. gym partnership, internet/data expenses, tech equipment)· Cellphone + Telecom with voice & data plan· Discounts on VW Group cars and special conditions on financing· Relocation package (if applicable) & Visa process sponsorship· Portuguese/English language classes
Unsure if you meet all these requirements? Please apply anyway! We would love to hear from you!
    "|https://www.linkedin.com/jobs/view/3089616056|2022-07-25 10:58:23.157110
22|Portugal|Fullstack Developer| | | | | | |Full-time|Associate|201-500 employees|IT Services and IT Consulting|"
          Founded in 2019, Volkswagen Digital Solutions (VWDS) plays a major role in the Volkswagen Group strategy of going digital, by developing software mainly for the digital ecosystems and internal corporate processes. 
Split across 3 tech units: CODE (Core Operations + Development), MAN Digital Hub and SDC (Software Development Center), VWDS plays a key part of the digitalization strategy that is happening in the Group.

Our Mindset | Open for new ways, transparent in what we do and responsive to requests!Our Target | creating value, being customer focused and delivering continuously! 
Let's work and have fun together! 
Based at our tech hub in Lisbon, we are looking for Fullstack Developers to join the team to help us continue our exciting digital journey.
About the role:
You will be a crucial part of the innovative VWDS team, helping develop software. This opportunity is ideal for FullStack Developers to take ownership of all development needs within exciting projects.
The FullStack Developer will have full coverage of the project Lifecyle and will work collaboratively with all team members. VWDS are looking for experts that embrace all technology in both Front End and Back End. If you’re a passionate Developer looking to make a real impact, this could be the perfect opportunity for you!
What you will be doing;
Help on all areas of software developmentBuild new APIs from the ground upBuild front-end of applications through appealing visual designActively contribute to tech and architecture decisionsProvide maintenance and optimize the existing code base 
What you will bring;


Bachelor's degree in related field or comparable job expertise;Relevant experience in the conception and implementation software solutions in an international context;Good English skills, both written and spoken;Experience with frontend technologies such as React, Angular;Experience with CSS3, HTML5, responsive interfaces and solving browser compatibility problems;Experience with server-side Java frameworks;You are willing to work in a multicultural, interdisciplinary balanced product team.
Nice to have 
Experience with other programming languages such as Kotlin, Scala, Node.js or Python;Experience with message brokers such as Kafka, ActiveMQ, SQS or similar

Benefits & Perks
Most important for us, this is a true opportunity to join an amazing atmosphere on our local company culture build up, with the support of a solid international group, and to be part of an Agile environment where you can learn, share, and interact in an environment where your ideas are valued and you have a voice.
· Flexible working hours· Remote friendly model adapted to each team’s needs and preferences· Continuous learning with access to Udemy· Wellbeing program extendable to your household· Health insurance extendable to your household· Life insurance· Opportunity to join the company’s pension fund· Home Office Setup to build your dream home office· Home allowance, to receive in your payslip or use in our flexible benefits platform (e.g. gym partnership, internet/data expenses, tech equipment)· Cellphone + Telecom with voice & data plan· Discounts on VW Group cars and special conditions on financing· Relocation package (if applicable) & Visa process sponsorship· Portuguese/English language classes
Unsure if you meet all these requirements? Please apply anyway! We would love to hear from you!
    "|https://www.linkedin.com/jobs/view/1605312918|2022-07-25 10:58:37.915929
23|Portugal|Fullstack Developer|"FullStack Developer - .Net | Hybrid"|Devoteam|Porto, Portugal|3 days ago|15 applicants|Hybrid|Full-time|Mid-Senior level|5,001-10,000 employees|IT Services and IT Consulting|"
          About DevoteamAt Devoteam, we believe that technology with strong human values can actively drive change for the better. Discover how Tech for People unlocks the future, creating a positive impact on the people and the world around us. We are a global leading player in Digital Transformation for leading organizations across EMEA, with a revenue of €652M. We believe in transforming technology to create value for our clients, partners and employees in a world where technology is developed for people. We are proud of the culture we have built together. We are proud of our people at the service of technology. We are proud of our diverse environment. Because we are #TechforPeople. Join our multidisciplinary team of Cloud experts, Designers, Business consultants, Security experts, Engineers, Developers and other extraordinary talents, spread across more than 18 EMEA countries. Become one of our +8.000 tech and business leaders on cloud, data and cyber security. Let’s fuse creativity with technology together and build innovative solutions that actively change things for the better. About the job We are looking for a .Net Developer with experience in building high-performing, scalable, enterprise-grade applications. We will rely on you to Developing .Net user interfaces;Designing software database architecture;Designing system integrations and project workflow;Support continuous improvement by investigating alternatives and technologies and presenting these for architectural review; What we're looking for Bachelors’ degree in Computer Science or similar;Strong understanding of object-oriented programming;2+ years of experience as a .Net Core software developer;Hands-on experience developing in HTML, CSS and Javascript (Ext.Js, React.Js or Angular.Js);Knowledge of web architectures and services (HTTP, SOAP, REST, JSON, etc.);Experience with continuous integration tools, like GIT, JIRA, Jenkins, Maven;Knowledge of agile development methodologies (nice to have);Ability to think creative;Strong attention to detail;Strong time management skills;Excellent interpersonal skills;Fluency in English. Does this sound like you?Come build with us innovative solutions that actively change things for the better.Apply today!
    "|https://www.linkedin.com/jobs/view/3131191529|2022-07-25 10:58:52.814385
24|Portugal|Fullstack Developer| | | | | | |Full-time|Mid-Senior level|5,001-10,000 employees|IT Services and IT Consulting|"
          About DevoteamAt Devoteam, we believe that technology with strong human values can actively drive change for the better. Discover how Tech for People unlocks the future, creating a positive impact on the people and the world around us. We are a global leading player in Digital Transformation for leading organizations across EMEA, with a revenue of €652M. We believe in transforming technology to create value for our clients, partners and employees in a world where technology is developed for people. We are proud of the culture we have built together. We are proud of our people at the service of technology. We are proud of our diverse environment. Because we are #TechforPeople. Join our multidisciplinary team of Cloud experts, Designers, Business consultants, Security experts, Engineers, Developers and other extraordinary talents, spread across more than 18 EMEA countries. Become one of our +8.000 tech and business leaders on cloud, data and cyber security. Let’s fuse creativity with technology together and build innovative solutions that actively change things for the better. About the job We are looking for a .Net Developer with experience in building high-performing, scalable, enterprise-grade applications. We will rely on you to Developing .Net user interfaces;Designing software database architecture;Designing system integrations and project workflow;Support continuous improvement by investigating alternatives and technologies and presenting these for architectural review; What we're looking for Bachelors’ degree in Computer Science or similar;Strong understanding of object-oriented programming;2+ years of experience as a .Net Core software developer;Hands-on experience developing in HTML, CSS and Javascript (Ext.Js, React.Js or Angular.Js);Knowledge of web architectures and services (HTTP, SOAP, REST, JSON, etc.);Experience with continuous integration tools, like GIT, JIRA, Jenkins, Maven;Knowledge of agile development methodologies (nice to have);Ability to think creative;Strong attention to detail;Strong time management skills;Excellent interpersonal skills;Fluency in English. Does this sound like you?Come build with us innovative solutions that actively change things for the better.Apply today!
    "|https://www.linkedin.com/jobs/view/1605315522|2022-07-25 10:59:22.062476
25|Portugal|Fullstack Developer|"Fullstack Developer | Hybrid"|Devoteam|Portugal|2 days ago|1 applicant|Remote|Full-time|Mid-Senior level|5,001-10,000 employees|IT Services and IT Consulting|"
          About Devoteam
At Devoteam, we believe that technology with strong human values can actively drive change for the better. Discover how Tech for People unlocks the future, creating a positive impact on the people and the world around us. We are a global leading player in Digital Transformation for leading organizations across EMEA, with a revenue of €652M.We believe in transforming technology to create value for our clients, partners and employees in a world where technology is developed for people.We are proud of the culture we have built together. We are proud of our people at the service of technology. We are proud of our diverse environment.Because we are #TechforPeople.Join our multidisciplinary team of Cloud experts, Designers, Business consultants, Security experts, Engineers, Developers and other extraordinary talents, spread across more than 18 EMEA countries. Become one of our +8.000 tech and business leaders on cloud, data and cyber security. Let’s fuse creativity with technology together and build innovative solutions that actively change things for the better.
About the jobWe are currently looking for a Senior Fullstack Developer.
We will rely on you to-Design and develop innovative web applications that draw the user’s attention;-Build modular and reusable components and libraries;-Test, update and optimize the application for performance and security;-Optimizing your application for performance;-Communicate and develop new ideas with the team;
What we're looking for· Front office environment/Banking advantageous· Some working knowledge of Java/.NET is helpful· Some working knowledge in REST microservices is helpful· Knockout/Angular/React/Vue.js· Performance tuning/responsive UI/market data handling/streaming· Agile development/Software life cycle
Does this sound like you?Come build with us, innovative solutions that actively change things for the better.Apply today!
    "|https://www.linkedin.com/jobs/view/3183808280|2022-07-25 10:59:52.019214
26|Portugal|Fullstack Developer| | | | | | |Full-time|Mid-Senior level|5,001-10,000 employees|IT Services and IT Consulting|"
          About Devoteam
At Devoteam, we believe that technology with strong human values can actively drive change for the better. Discover how Tech for People unlocks the future, creating a positive impact on the people and the world around us. We are a global leading player in Digital Transformation for leading organizations across EMEA, with a revenue of €652M.We believe in transforming technology to create value for our clients, partners and employees in a world where technology is developed for people.We are proud of the culture we have built together. We are proud of our people at the service of technology. We are proud of our diverse environment.Because we are #TechforPeople.Join our multidisciplinary team of Cloud experts, Designers, Business consultants, Security experts, Engineers, Developers and other extraordinary talents, spread across more than 18 EMEA countries. Become one of our +8.000 tech and business leaders on cloud, data and cyber security. Let’s fuse creativity with technology together and build innovative solutions that actively change things for the better.
About the jobWe are currently looking for a Senior Fullstack Developer.
We will rely on you to-Design and develop innovative web applications that draw the user’s attention;-Build modular and reusable components and libraries;-Test, update and optimize the application for performance and security;-Optimizing your application for performance;-Communicate and develop new ideas with the team;
What we're looking for· Front office environment/Banking advantageous· Some working knowledge of Java/.NET is helpful· Some working knowledge in REST microservices is helpful· Knockout/Angular/React/Vue.js· Performance tuning/responsive UI/market data handling/streaming· Agile development/Software life cycle
Does this sound like you?Come build with us, innovative solutions that actively change things for the better.Apply today!
    "|https://www.linkedin.com/jobs/view/2686022962|2022-07-25 11:00:07.866628
27|Portugal|Fullstack Developer|"FullStack Developer - Java | Hybrid"|Devoteam|Porto, Portugal|3 days ago|7 applicants|Hybrid|Full-time|Mid-Senior level|5,001-10,000 employees|IT Services and IT Consulting|"
          About DevoteamAt Devoteam, we believe that technology with strong human values can actively drive change for the better. Discover how Tech for People unlocks the future, creating a positive impact on the people and the world around us. We are a global leading player in Digital Transformation for leading organizations across EMEA, with a revenue of €652M. We believe in transforming technology to create value for our clients, partners and employees in a world where technology is developed for people. We are proud of the culture we have built together. We are proud of our people at the service of technology. We are proud of our diverse environment. Because we are #TechforPeople. Join our multidisciplinary team of Cloud experts, Designers, Business consultants, Security experts, Engineers, Developers and other extraordinary talents, spread across more than 18 EMEA countries. Become one of our +8.000 tech and business leaders on cloud, data and cyber security. Let’s fuse creativity with technology together and build innovative solutions that actively change things for the better. About the job We are looking for a Java Developer with experience in building high-performing, scalable, enterprise-grade applications. We will rely on you to Developing Java-based user interfaces;Designing software database architecture;Designing system integrations and project workflow;Support continuous improvement by investigating alternatives and technologies and presenting;these for architectural review. What we're looking for Bachelors’ degree in Computer Science or similar;Strong understanding of object-oriented programming;2+ years of experience as a Java software developer;Hands-on experience developing in HTML, CSS and Javascript (Ext.Js, React.Js or Angular.Js);Solid knowledge of Spring Framework;Knowledge of web architectures and services (HTTP, SOAP, REST, JSON, etc.);Experience with continuous integration tools, like GIT, JIRA, Jenkins, Maven;Knowledge of agile development methodologies (nice to have);Ability to think creative;Strong attention to detail;Strong time management skills;Excellent interpersonal skills;Fluency in English. Does this sound like you?Come build with us innovative solutions that actively change things for the better.Apply today!
    "|https://www.linkedin.com/jobs/view/3149186046|2022-07-25 11:00:21.004516
28|Portugal|Fullstack Developer|"Java Fullstack Developer | Remote"|Devoteam|Portugal|2 days ago|9 applicants|Remote|Full-time|Entry level|5,001-10,000 employees|IT Services and IT Consulting|"
          About DevoteamAt Devoteam, we believe that technology with strong human values can actively drive change for the better. Discover how Tech for People unlocks the future, creating a positive impact on the people and the world around us. We are a global leading player in Digital Transformation for leading organisations across EMEA, with a revenue of €652M. We believe in transforming technology to create value for our clients, partners and employees in a world where technology is developed for people. We are proud of the culture we have built together. We are proud of our people at the service of technology. We are proud of our diverse environment. Because we are #TechforPeople. Join our multidisciplinary team of Cloud experts, Designers, Business consultants, Security experts, Engineers, Developers and other extraordinary talents, spread across more than 18 EMEA countries. Become one of our +8.000 tech and business leaders on cloud, data and cyber security. Let’s fuse creativity with technology together and build innovative solutions that actively change things for the better.
About the job 
We are looking for a Java Developer with experience in building high-performing, scalable, enterprise-grade applications.
We will rely on you to 
- Developing Java-based user interfaces- Designing software database architecture- Designing system integrations and project workflow-Support continuous improvement by investigating alternatives and technologies and presenting these for architectural review
What we're looking for
• Bachelors’ degree in Computer Science or similar;• Strong understanding of object-oriented programming;• 2+ years of experience as a Java software developer;• Hands-on experience developing in HTML, CSS and Javascript (Ext.Js, React.Js or Angular.Js);• Solid knowledge of Spring Framework;• Knowledge of web architectures and services (HTTP, SOAP, REST, JSON, etc.);• Experience with continuous integration tools, like GIT, JIRA, Jenkins, Maven;• Knowledge of agile development methodologies (nice to have);• Ability to think creative;• Strong attention to detail;• Strong time management skills;• Excellent interpersonal skills;• Proficiency in English (both spoken and written);

Does this sound like you?Come build with us, innovative solutions that actively change things for the better.Apply today!
    "|https://www.linkedin.com/jobs/view/3183803943|2022-07-25 11:00:36.773365
29|Portugal|Fullstack Developer|Senior FullStack Developer (m/f/d)|Siemens|Lisbon, Lisbon, Portugal|2 weeks ago|2 applicants| |Full-time|Associate|10,001+ employees|Automation Machinery Manufacturing|"
          The time to change is now! 
It's time to build a sustainable future and define how we evolve through technology with purpose.

At Lisbon Tech Hub we create value in the business digital transition, from Portugal to the world, and IT solutions with purpose. Our team has more than 1300 experts working in areas such as Analytics & Business Intelligence, Application Lifecycle Management, Cybersecurity, IT Infrastructure Management, IT Project & Service Management and IT Strategy & User Experience.
Lisbon Tech Hub innovates, designs, transforms the information technology solutions and services for Siemens through our delivery units. 
Transforming our future starts with every day!

Lisbon Tech Hub is the [1] home of the new technologists - Dream Builders, Impact Creators & Future Makers. 
Are you one of them? Join us!

What role will you play?

 * First and foremost, you love writing software. Your code is comprehensible, well-structured, highly performant; your best days at work are in front of the computer cranking out code on your own, although you have the experience to know that a winning product requires an entire team.
 * You are curious and passionate about knowing ""why"", whether it is why a use case is important for a customer, or why something strange happens one time in a hundred tries.
 * You love both learning and teaching. In this role, you will be interfacing with design, front-end, back-end, platforms, data science, as well as our PM; towards that end, you enjoy working across teams to solve hard problems.
 * Agile development is second nature. Not only will you be expected to participate in daily scrums, sprint planning, and retros; you'll be expected to help improve our ceremonies.
 * You strive for quality, and are obsessed with unit tests, automation, and squashing any bugs that sneak through. But it's more than that: you'll use our product, realize ""hey! that's not what I expected!"" and figure out how to make it better for everyone.

We are looking for:

 * Deep knowledge of at least one modern programming language (Java and/or Python preferred)
 * Expertise in service-oriented architectures; ideally, you've developed APIs for both internal and external-facing services
 * You're obsessed with performance, and have experience with instrumentation and monitoring services to ensure the application is behaving as expected
 * You have a basic knowledge of computer science fundamentals, including data structures, algorithms, and object-oriented design
 * 5+ years of industry experience developing large-scale applications (Junior candidates are also invited to apply!)

 * Experience with data processing technologies such as Kafka/Kinesis, Spark, Storm
 * Experience with Django, or similar server framework, or with Java microservice frameworks like Spring Boot or Quarkus
 * Ability to define, design and deliver a distributed automation platform for compute, storage, database, queuing and other infrastructure
 * Understanding of web service development
 * Understanding of micro services development
 * Knowledge of multi-tier architectures across multiple technology stacks .net, Java, J2EE, web servers, caching, application servers, RDBMS/NoSQL: Postgres, Dynamo DB

 * Experience building complex, scalable, high-performance software systems that have been successfully delivered to customers
 * Experience designing and deploying dynamically scalable, highly available, fault tolerant and reliable cloud applications (AWS preferred)
 * Experience with Cordova, Android, iOS development
 * Experience working with third-party / IoT integrations
 * Experience working with platforms for Big Data or Machine Learning solutions
 * Experience in working a full Agile team
 * Technologies We Use: Python, Java, Javascript, Typescript, Fast.io, Quarkus, Vue, React Native, Kotlin, Redis, Postgres, Kubernetes, Docker, Jenkins, AWS, GCP, Azure
 * Strong verbal and written communication skills in English are a must

What we have to offer:
A flexible home office and schedule policy, virtual budget to improve your home office setup, health insurance, a Pension Plan and a Siemens Share Program time and financial support to your studies, medical center in the facilities, sport groups, 2 days for volunteering initiatives and a cool and relaxed environment. 
Access to e-learning platforms (Learnlight, Bookboon, Linkedin Learning and more), discounts with partners.

#Siemens #LXTechHub #ITMakesUsMove

We recognize that building a diverse workforce is crucial to the success of our business. Therefore, Siemens provides equal employment opportunities to all qualified individuals without regard to race, creed, color, religion, national origin, age, gender, marital status, sexual orientation, or non-disqualifying physical or mental handicap or disability.
We strongly encourage applications from a diverse talent pool and welcome the opportunity to discuss workplace adjustments with all our applicants to develop agile working and innovation.

References

Visible links
1. https://new.siemens.com/pt/en/company/jobs/jobs/lisbontechhub.html
    "|https://www.linkedin.com/jobs/view/3159597588|2022-07-25 11:00:50.909877
30|Portugal|Fullstack Developer|FullStack Developer (m/f)|ARENTIA, S.A.|Amarante, Porto, Portugal|3 weeks ago|23 applicants|Hybrid|Full-time|Associate|51-200 employees|Automation Machinery Manufacturing|"
          Na Arentia, para além de desenvolvermos ""Tecnologia que simplifica a Vida"" pretendemos simplificar a vida das pessoas que colaboram connosco. O nosso desafio é ""Simplificar a vida das pessoas utilizando a tecnologia"". Somos uma empresa portuguesa dedicada à consultoria de softwares de gestão, estando também a alargar na área da programação e de TI. Temos como objetivo ser uma das melhores empresas para se trabalhar em Portugal. Pretendemos expandir a nossa equipa de PHC, se és um bom Consultor com gosto no que fazes e não te falta vontade de aprender e evoluir, somos a empresa certa para te receber.A vida é muito curta para ser vivida no emprego errado. Junta te a nós e sê feliz! As condições que temos para ti:Integração em equipa jovem, dinâmica e arrojada;Possibilidade de trabalhar em regime híbrido;Oportunidades de formação contínua e certificação nas diversas tecnologias;Oportunidade de testar e apresentar internamente novas soluções;Seguro de saúde;Remuneração crescente e ajustada aos resultados;Eventos de lazer e convívio da equipa Arentia. O que esperamos de ti:Espírito de equipa; Vontade de aprender e evoluir; Gosto em fazer as tarefas com excelência e de forma organizada;Capacidade de análise e diagnóstico de problemas. Requisitos:Licenciatura em Informática de Gestão (ou similares), preferencial;+ de 3 anos de experiência na implementação de Software de gestão (ERP);Certificação em PHC (valorizado);Conhecimentos de SQL;Domínio da língua inglesa(valorizado);Boa capacidade de análise de necessidades sentido do cliente.  
    "|https://www.linkedin.com/jobs/view/3146992334|2022-07-25 11:01:04.102130
31|Portugal|Fullstack Developer|Java Fullstack Developer|Smart Consulting|Lisbon, Portugal|3 weeks ago|7 applicants|Hybrid|Full-time|Mid-Senior level|201-500 employees|IT Services and IT Consulting|"
          Transformação, adaptabilidade e inovação fazem parte do nosso ADN.Somos apaixonados por tecnologia e queremos fazer parte da tua história.Queres tornar os teus objetivos de carreira nas áreas de IT e de Telecomunicações reais? Partilhamos da mesma paixão? Chegaste ao sítio certo, à Smart!
SMART Java Fullstack Developer| Lisboa
O que é preciso para seres um SMART Java Fullstack Developer ?Licenciatura em Informática, Engenharia ou similar;+2 anos de experiência como java developer;Experiência com javascript, HTML, CSS;Conhecimento em SQL;Inglês fluente.
Porquê ser SMART?Tornamos reais os projetos em que participamosAmamos o que fazemos e temos orgulho no resultado do nosso trabalhoSomos simples e eficientesValorizamos as nossas pessoasSomos uma equipa dinâmica, íntegra e de confiança
    "|https://www.linkedin.com/jobs/view/3150131253|2022-07-25 11:01:15.136582
32|Portugal|Fullstack Developer|Fullstack Developer Junior (m/f)|Michael Page|Porto, Porto, Portugal|2 weeks ago|13 applicants|On-site|Full-time|Entry level|5,001-10,000 employees|Staffing and Recruiting|"
          Industria 4.0|Projeto inovador 
About Our Client

O nosso cliente oferece soluções personalizadas, para o mercado empresarial, de Centros de Dados, Redes, Segurança e Comunicações Unificadas

Job Description

Este profissional trabalhará num projeto inovador de grandes dimensões relacionado com Industria 4.0.

The Successful Applicant
Licenciatura e/ou Mestrado em Engenharia Eletrotécnica, Informática, Telecomunicações ou similares;.Net MVC C#ASP.NET CoreEntity Framework CoreWEB APIsHTMLCSS, LESSJavascriptJquerySQL ServerConhecimentos de Docker (Fator diferenciador)What's on Offer
Enquadramento numa empresa baseada nas relações, na inovação, na simplicidade e eficiência;Enquadramento salarial de acordo com a experiência demonstrada;Gestão de Carreira com intervenção em projetos tecnológicos ambiciosos e inovadores;Possibilidade de participar em projetos locais ou internacionais;Plano de Formação adequado;Contact: Tiago Monteiro

Quote job ref: JN-022022-5252266


    "|https://www.linkedin.com/jobs/view/3153692788|2022-07-25 11:01:24.194519
33|Portugal|Fullstack Developer|FullStack Developer (m/f)|Noesis|Lisbon, Lisbon, Portugal|3 days ago|2 applicants|On-site|Full-time|Entry level|501-1,000 employees|IT Services and IT Consulting|"
          Fundada em 1995, a Noesis é uma consultora tecnológica internacional de referência, que oferece serviços e soluções para apoiar os seus clientes na transformação digital e no desenvolvimento dos seus negócios. De forma a criar um valor sustentável e transversal a todos os setores, fornece soluções centradas em infraestruturas, software, qualidade e pessoas. Conta com mais de 900 talentos altamente especializados nas mais exigentes tecnologias, operando em nove áreas de negócio: Infrastructure & Operations, Cloud & Security, Enterprise Application Integration, Enterprise Solutions, Low-Code Solutions, Data Analytics & AI, Quality Management, DevOps & Automation e Professional Services e em escritórios em Portugal, Espanha, Holanda, Irlanda, Brasil e EUA.

Desde 2020, a Noesis integrou a Altia, empresa espanhola cotada em bolsa. Com esta integração a Noesis pertence agora a uma organização com mais de 2000 colaboradores, 3 Datacenters e 20 escritórios.

A NOESIS Procura Profissionais Com o Seguinte Perfil
Licenciatura em Engenharia Informática, Informática de Gestão ou equivalente;Pelo menos 2 anos de experiência como FullStack DeveloperExperiência profissional com as tecnologias HTML, CSS, SASS, JavaScript, NodeJS, React, Angular, JQuery, VuejsFortes conhecimentos de APIsExperiência de trabalho com DevOpsConhecimentos de ECMAScript 6 e Typescript serão valorizadosProatividade e dinamismo;Fortes competências de comunicação e adaptação aos vários stakeholders.
Se reúnes estas condições e gostarias de integrar uma organização inovadora, que aposta continuamente na formação dos seus talentos, envia o teu CV para , indicando no assunto a referência IJ_006__7_22_4957. Liga-te a e conhece todas as nossas oportunidades ou submete a tua candidatura espontânea. Join us. Let’s innovate together!

web:54.183.190.44:LinkedInBot/1.0 (compatible; Mozilla/5.0; +http://www.linkedin.com):2022-07-24 12:54:41
    "|https://www.linkedin.com/jobs/view/3181842308|2022-07-25 11:01:38.087102
34|Portugal|Fullstack Developer|Senior FullStack Developer|Glartek|Leiria, Leiria, Portugal|1 week ago|9 applicants|Remote|Full-time|Associate|11-50 employees|Automation Machinery Manufacturing|"
          Glartek, founded in 2017, is a fast-growing leader in Augmented Reality (AR) solutions for the Manufacturing Industry and our mission is to increase the efficiency and safety of production and maintenance processes. Our software solutions combine the AR and Internet of Things (IoT) domains to bring visibility, optimization and reassurance of field operations. Glartek has offices in Lisbon and Leiria, Portugal. The company has very large customers such as EDP and Renault and have raised over €1.5M in venture capital.

This is a fantastic opportunity to be part of the growth of the company, reporting directly to the product team. This intense and demanding role will require you to be involved in all projects from concept to completion. As the ideal candidate, your goal is to be a versatile, high-energy and problem solving driven. You will be involved in fast-paced day-to-day cloud and agile development. Last but not least, you will be empowered and accountable for a wide range of initiatives, which will give you the opportunity to own your career path and shape the future of Glartek and AR.

Tasks
Working across the entire system architecture.Meeting with the design team to discuss UI/UX ideas and specifications.Responsible for implementing full-stack features.Establishing strategy and development pipelines.Planning and implementing new functionalities.Transforming design ideas into functional features.Create documentation.Identifying and fixing code errors and performance.Do code review from your team mates.Testing new functionalities and UI/UX dynamics.Ensuring products conform to high industry standards.
Requirements
BSc/MSc degree in Computer Science, Computer Engineering or similar field.Previous portfolio working as a Fullstack Developer for at least a yearPrevious experience with Node.js and GraphQLknowledge in TypeScript, Go Lang, MongoDB and AWS services is a must.Programming proficiency for React.js applications.Good communication skills.Comfortable learning new technologies and toolsExperience with memory and space optimization.Good troubleshooting skills.Excellent attention to detail.
Benefits

You will benefit from regular team building activities, a relaxed culture, flat hierarchy, flexible holidays, flexible working hours, remote work, growth and development opportunities, health insurance, annual bonus based on company performance and a modern office close to public transportation. Last but not least, you will be working on a ground-breaking product, where you can use your creativity and knowledge to help solve challenging technical and social problems.

No agencies. We do not accept CVs from 3rd parties.
    "|https://www.linkedin.com/jobs/view/3174478086|2022-07-25 11:01:50.199703
35|Portugal|Fullstack Developer|Fullstack Golang Developer • Enter the Blockchain Industry • Up to circa. €130k / £120k|Blockchain 121|European Union|2 days ago|16 applicants|Remote|Full-time|Mid-Senior level|1-10 employees|Human Resources Services|"
          Fullstack Golang Developer • Enter the Blockchain Industry
Salary: €100k-€135k / £90k-£120kContract: Full-Time and available as B2B/contractorLocation: Remote within Europe

I have an exciting role with a global team of industry leading experts focused on creating the future of blockchain mining. Their mission is to be the world’s largest, vertically integrated blockchain service provider.

About the Role
They are looking for an ambitious Golang Fullstack Developer who possesses a strong understanding of how best to leverage and exploit the language’s unique paradigms, idioms and syntax.
Your primary focus will be on developing Go applications that are scalable (think a terabyte of data every 10 minutes, 24/7), maintainable, well-documented and has a reasonable test coverage. You will coordinate with the rest of the team working on different layers of the infrastructure. A commitment to collaborative problem solving, sophisticated design, and quality product is essential.

Responsibilities
Writing scalable, robust, testable, efficient, and easily maintainable codeWrite scalable applications that process terabytes of data 24/7Translating software requirements into stable, working, high performance softwarePlaying a key role in architectural and design decisions, building toward an efficient micro services distributed architecture

Skills
Fluent in English.Excellent communication skills - both written, and oral.3+ years of experience with the Go language (and a strong knowledge of Go idioms and libraries).Experience designing and developing gRPC and RESTful APIs.Knowledge of common Goroutine and channel patternsFrontend experience is a plus: React, CSS, Next.jsExposure to DevOps is desirable: Docker, Kubernetes, AWS, CI/CD pipelinesAbility to implement high performance high available enterprise applications


The development is agile and fast paced. As requirements evolve, the candidate will work on both internal tools and open source technology. You will be encouraged to prototype and experiment with new technologies, and by doing so, shape the architecture going forward. In this role the candidate will be involved in a broad range of tasks, be part of a committed international team and have a unique opportunity to and learn about crypto mining and transaction processing on an enterprise level blockchain.
If this opportunity sounds of interest to you or a colleague, please do get in touch to discuss further details.
    "|https://www.linkedin.com/jobs/view/3180504855|2022-07-25 11:02:06.078584
